Protein.Ids,Gene_Symbol,First.Protein.Description,log2FC,log2.protein.intensity,P_value,Adjusted_P_value,Condition
Q8CI59,Steap3,Metalloreductase STEAP3,-0.1610654979,21.27843718,0.1815444155,0.3231306594,Not_sig
Q8CI70,Lrrc20,Leucine-rich repeat-containing protein 20,0.475071919,18.83704989,0.04102023931,0.122780534,Not_sig
Q8CI71,Vps50,Syndetin,0.2513928269,19.11608456,0.1029407788,0.2220223001,Not_sig
Q8CI75,Dis3l2,DIS3-like exonuclease 2,0.3619374234,17.93454741,0.6109403803,0.731674292,Not_sig
Q8CI94,Pygb,"Glycogen phosphorylase, brain form",0.1571747137,25.15754554,0.1008271638,0.2190699287,Not_sig
Q8CIB5,Fermt2,Fermitin family homolog 2,0.3535701347,22.21975754,0.00164239367,0.01678423999,Not_sig
Q8CIE6,Copa,Coatomer subunit alpha,-0.2476637367,23.06742195,0.03144384159,0.1042855596,Not_sig
Q8CIF4,Btd,Biotinidase,0.1215887203,19.17253833,0.6752457681,0.7849291458,Not_sig
Q8CIG8,Prmt5,Protein arginine N-methyltransferase 5,0.02176438977,21.1721562,0.7916282719,0.8671402211,Not_sig
Q8CIN4,Pak2,Serine/threonine-protein kinase PAK 2,-0.1353868577,22.37509422,0.3011544857,0.4491477197,Not_sig
Q8CIQ7,Dock3,Dedicator of cytokinesis protein 3,-0.1161792992,17.99294439,0.6815700451,0.789679438,Not_sig
Q8CIV8,Tbce,Tubulin-specific chaperone E,-0.2497560285,19.71658262,0.3664239602,0.5136382785,Not_sig
Q8CIZ8,Vwf,von Willebrand factor,-1.19677079,17.88136423,0.006645356701,0.03815592196,Down
Q8CJ19,Mical3,[F-actin]-monooxygenase MICAL3,0.1282494693,18.47549696,0.7662461143,0.8485737449,Not_sig
Q8CJ26,Nradd,Death domain-containing membrane protein NRADD,0.5987832568,19.22993215,0.03954089609,0.1205776608,Not_sig
Q8CJ53,Trip10,Cdc42-interacting protein 4,0.1914331596,19.7658012,0.2303953697,0.3796281121,Not_sig
Q8CJG0,Ago2,Protein argonaute-2,-0.1109324898,20.02231553,0.4508180887,0.5929371779,Not_sig
Q8CJH3,Plxnb1,Plexin-B1,0.2924700582,20.10764926,0.04478426595,0.1305297508,Not_sig
Q8JZK9,Hmgcs1,"Hydroxymethylglutaryl-CoA synthase, cytoplasmic",-0.6573628355,23.60393332,0.00001972840739,0.001985300785,Down
Q8JZN5,Acad9,"Complex I assembly factor ACAD9, mitochondrial",0.1283434336,22.34626106,0.1614864234,0.2966524377,Not_sig
Q8JZN7,Rhot2,Mitochondrial Rho GTPase 2,0.006311108398,20.37622867,0.956477865,0.9739352034,Not_sig
Q8JZQ2,Afg3l2,AFG3-like protein 2,0.04430015109,20.90215337,0.5501777458,0.6826345554,Not_sig
Q8JZQ9,Eif3b,Eukaryotic translation initiation factor 3 subunit B,-0.2309160138,21.89593007,0.0162308705,0.06669674851,Not_sig
Q8JZS0,Lin7a,Protein lin-7 homolog A,0.599672902,18.4858245,0.4196915617,0.5625308559,Not_sig
Q8JZU2,Slc25a1,"Tricarboxylate transport protein, mitochondrial",0.2074264301,23.34657631,0.09876444385,0.2160499766,Not_sig
Q8JZV7,Amdhd2,N-acetylglucosamine-6-phosphate deacetylase,-0.2237210481,21.35930351,0.2741934397,0.4238139505,Not_sig
Q8JZV9,Bdh2,3-hydroxybutyrate dehydrogenase type 2,0.5298252567,18.57330842,0.0241693294,0.0876052281,Not_sig
Q8K010,Oplah,5-oxoprolinase,0.4878072942,20.54776247,0.00004203988992,0.002576336492,Not_sig
Q8K019,Bclaf1,Bcl-2-associated transcription factor 1,-0.8644075019,19.47227314,0.02603426203,0.09218057221,Not_sig
Q8K0C4,Cyp51a1,Lanosterol 14-alpha demethylase,-0.09722149161,20.78166116,0.285022451,0.4338876802,Not_sig
Q8K0C9,Gmds,"GDP-mannose 4,6 dehydratase",0.2824035145,20.63416524,0.006115899252,0.03581500573,Not_sig
Q8K0D5,Gfm1,"Elongation factor G, mitochondrial",-0.1401487643,20.70466363,0.3091767467,0.4586081767,Not_sig
Q8K0E8,Fgb,Fibrinogen beta chain,-0.280590456,23.22430287,0.03262650622,0.1063707569,Not_sig
Q8K0G5,Eipr1,EARP and GARP complex-interacting protein 1,-0.5338548212,21.22950386,0.003290542964,0.02547173339,Not_sig
Q8K0S0,Phyhip,Phytanoyl-CoA hydroxylase-interacting protein,0.471907253,20.84084581,0.04103387094,0.122780534,Not_sig
Q8K0T0,Rtn1,Reticulon-1,-0.3265008761,22.92385279,0.004726475423,0.03089579832,Not_sig
Q8K0T4,Katnal1,Katanin p60 ATPase-containing subunit A-like 1,0.08225582304,18.80732052,0.6127666221,0.7334020541,Not_sig
Q8K0U4,Hspa12a,Heat shock 70 kDa protein 12A,0.3615805496,24.80542915,0.005804025263,0.03464999464,Not_sig
Q8K0Z7,Taco1,Translational activator of cytochrome c oxidase 1,-0.183485459,18.47882295,0.3501361828,0.4977400606,Not_sig
Q8K157,Galm,Galactose mutarotase,0.08875653327,20.60267518,0.3947951983,0.5413534949,Not_sig
Q8K182,C8a,Complement component C8 alpha chain,-0.6045954274,21.03435939,0.02658084518,0.09291147345,Not_sig
Q8K183,Pdxk,Pyridoxal kinase,0.09382111811,21.15413155,0.3339322163,0.4814289138,Not_sig
Q8K1A6,Cc2d1a,Coiled-coil and C2 domain-containing protein 1A,0.01909606104,19.42190042,0.8722335269,0.9188487622,Not_sig
Q8K1B8,Fermt3,Fermitin family homolog 3,-2.822668912,19.72483199,0.0000006780269897,0.0003293582078,Down
Q8K1E0,Stx5,Syntaxin-5,0.1224232794,18.7086789,0.5630397263,0.6936417247,Not_sig
Q8K1E6,Alkbh3,Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3,-0.0509184715,19.68061785,0.7433856937,0.8343724369,Not_sig
Q8K1G2,Evc2,Limbin,0.5766518057,16.05524157,0.2502449765,0.4007412856,Not_sig
Q8K1H1,Tdrd7,Tudor domain-containing protein 7,-0.3143476263,17.82106699,0.2696555482,0.4201967466,Not_sig
Q8K1I7,Wipf1,WAS/WASL-interacting protein family member 1,-0.2527800679,19.95645864,0.1656697795,0.3017446845,Not_sig
Q8K1J6,Trnt1,"CCA tRNA nucleotidyltransferase 1, mitochondrial",0.02919061939,19.70448057,0.7311940048,0.8274891608,Not_sig
Q8K1L5,Ppp1r11,E3 ubiquitin-protein ligase PPP1R11,0.1150443912,20.76246309,0.5062833334,0.6421595017,Not_sig
Q8K1M6,Dnm1l,Dynamin-1-like protein,-0.01413324046,22.81181151,0.8316045797,0.8927725751,Not_sig
Q8K1N1,Pnpla8,Calcium-independent phospholipase A2-gamma,0.2666218604,18.48390396,0.06610422153,0.1673725723,Not_sig
Q8K1R3,Pnpt1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",-0.2289741943,19.3819857,0.1672686992,0.3041538306,Not_sig
Q8K1R7,Nek9,Serine/threonine-protein kinase Nek9,0.1077579284,20.30716863,0.1255299859,0.2530451588,Not_sig
Q8K1X1,Wdr11,WD repeat-containing protein 11,0.0927877896,19.59267137,0.4084163905,0.551282837,Not_sig
Q8K1Z0,Coq9,"Ubiquinone biosynthesis protein COQ9, mitochondrial",0.9108384872,19.28453085,0.05724039561,0.1532207547,Not_sig
Q8K212,Pacs1,Phosphofurin acidic cluster sorting protein 1,0.1510446576,18.11349195,0.3581433426,0.506299498,Not_sig
Q8K215,Lyrm4,LYR motif-containing protein 4,-0.2303710673,18.83612134,0.04171064142,0.1240291546,Not_sig
Q8K245,Uvrag,UV radiation resistance-associated protein,0.06294077626,17.48582433,0.7387052975,0.8321677987,Not_sig
Q8K268,Abcf3,ATP-binding cassette sub-family F member 3,0.05814382447,19.89850046,0.6993945619,0.8060532865,Not_sig
Q8K274,Fn3krp,Ketosamine-3-kinase,-0.124278407,20.57176048,0.5064730798,0.6421595017,Not_sig
Q8K297,Colgalt1,Procollagen galactosyltransferase 1,-0.1898777055,19.99359969,0.1379245118,0.2690935373,Not_sig
Q8K2A1,Gulp1,PTB domain-containing engulfment adapter protein 1,0.04601721477,21.00605206,0.7031710521,0.8084564352,Not_sig
Q8K2B3,Sdha,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",0.1346021467,23.62634031,0.1817665506,0.3232245951,Not_sig
Q8K2C6,Sirt5,"NAD-dependent protein deacylase sirtuin-5, mitochondrial",0.1424378676,18.5110112,0.459421107,0.6000089868,Not_sig
Q8K2C7,Os9,Protein OS-9,-0.4216219637,19.08712735,0.07983203863,0.1888644028,Not_sig
Q8K2C9,Hacd3,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3,0.1191361969,21.64893154,0.1980310775,0.3425015109,Not_sig
Q8K2F8,Lsm14a,Protein LSM14 homolog A,-0.2338412503,19.15196279,0.3078678325,0.4574912666,Not_sig
Q8K2H2,Otud6b,Deubiquitinase OTUD6B,-0.1152814576,20.44646537,0.4592675279,0.6000089868,Not_sig
Q8K2I1,Fntb,Protein farnesyltransferase subunit beta,0.2551035599,20.98704008,0.03543624925,0.1118977846,Not_sig
Q8K2I3,Fmo2,Dimethylaniline monooxygenase [N-oxide-forming] 2,0.400840714,20.48072566,0.01206368895,0.05486148502,Not_sig
Q8K2K6,Agfg1,Arf-GAP domain and FG repeat-containing protein 1,-0.2813806561,20.00711221,0.02154789817,0.08170471713,Not_sig
Q8K2Q0,Commd9,COMM domain-containing protein 9,0.1328052064,19.42998379,0.5844835472,0.7104466257,Not_sig
Q8K2Q7,Brox,BRO1 domain-containing protein BROX,0.001600871935,21.45393942,0.9919879751,0.9962910393,Not_sig
Q8K2Q9,Shtn1,Shootin-1,0.04670012089,18.30792578,0.9642958361,0.9781080311,Not_sig
Q8K310,Matr3,Matrin-3,-0.5018436722,21.95099251,0.0006270115236,0.009990383609,Not_sig
Q8K354,Cbr3,Carbonyl reductase [NADPH] 3,0.1567021197,20.80023051,0.1318512568,0.2612431118,Not_sig
Q8K358,Pigu,Phosphatidylinositol glycan anchor biosynthesis class U protein,-0.08463700871,18.95798202,0.6469121953,0.7621048166,Not_sig
Q8K370,Acad10,Acyl-CoA dehydrogenase family member 10,0.4863267088,20.92253826,0.001283224924,0.01470795072,Not_sig
Q8K3C3,Lzic,Protein LZIC,-0.04468128103,20.47319694,0.7662368109,0.8485737449,Not_sig
Q8K3G9,Appl2,DCC-interacting protein 13-beta,0.2740671423,18.40728908,0.03012624366,0.1014489608,Not_sig
Q8K3H0,Appl1,DCC-interacting protein 13-alpha,0.09913616403,20.7124938,0.3328072517,0.4802471436,Not_sig
Q8K3J1,Ndufs8,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial",0.1439434234,23.29587418,0.3067090827,0.4561865158,Not_sig
Q8K3K8,Optn,Optineurin,-0.2546282722,19.54280172,0.1231989841,0.2497947588,Not_sig
Q8K3X4,Irf2bpl,Probable E3 ubiquitin-protein ligase IRF2BPL,-1.089025327,19.4276574,0.004372816554,0.02935190482,Down
Q8K400,Stxbp5,Syntaxin-binding protein 5,0.09860363777,19.33915971,0.4084138741,0.551282837,Not_sig
Q8K406,Lgi3,Leucine-rich repeat LGI family member 3,0.4726847693,20.94718256,0.0007623908983,0.01129993331,Not_sig
Q8K411,Pitrm1,"Presequence protease, mitochondrial",0.03581969097,19.76914454,0.7269717934,0.8241743665,Not_sig
Q8K440,Abca8b,ATP-binding cassette sub-family A member 8-B,0.2551432019,20.73583659,0.06897720773,0.1720605625,Not_sig
Q8K441,Abca6,ATP-binding cassette sub-family A member 6,0.6068531021,19.54878807,0.001137630256,0.01394326314,Up
Q8K449,Abca9,ATP-binding cassette sub-family A member 9,0.3252852976,18.96492866,0.06474669644,0.1653916948,Not_sig
Q8K4G1,Ltbp4,Latent-transforming growth factor beta-binding protein 4,-0.2033371955,21.51043549,0.2502537108,0.4007412856,Not_sig
Q8K4G5,Ablim1,Actin-binding LIM protein 1,0.2260011142,20.76619978,0.1354210362,0.2654280074,Not_sig
Q8K4I3,Arhgef6,Rho guanine nucleotide exchange factor 6,-0.3316181941,19.91896464,0.2653176454,0.4158634512,Not_sig
Q8K4L3,Svil,Supervillin,0.2043044104,18.87737467,0.376373786,0.522984505,Not_sig
Q8K4P8,Hecw1,E3 ubiquitin-protein ligase HECW1,-0.02362829535,18.69905756,0.9479516987,0.9705263513,Not_sig
Q8K4Q0,Rptor,Regulatory-associated protein of mTOR,0.3298003306,19.4825376,0.006078783292,0.03565225047,Not_sig
Q8K4R4,Pitpnc1,Cytoplasmic phosphatidylinositol transfer protein 1,0.2086580522,20.77943053,0.06446732167,0.1650169121,Not_sig
Q8K4X7,Agpat4,1-acyl-sn-glycerol-3-phosphate acyltransferase delta,0.410498377,19.57219688,0.002142606068,0.0195242349,Not_sig
Q8K4Z0,Lgi2,Leucine-rich repeat LGI family member 2,-1.372518427,16.21935181,0.09618105419,0.2118642576,Not_sig
Q8K4Z3,Naxe,NAD(P)H-hydrate epimerase,0.1483292159,21.75078994,0.1428188835,0.2752718803,Not_sig
Q8K4Z5,Sf3a1,Splicing factor 3A subunit 1,-0.6837989928,20.79198188,0.00009743923455,0.004006533687,Down
Q8N7N5,Dcaf8,DDB1- and CUL4-associated factor 8,0.1246087414,18.82644217,0.3446382455,0.4919205149,Not_sig
Q8QZR5,Gpt,Alanine aminotransferase 1,0.5927489167,20.74231836,0.0003463735192,0.007612254813,Up
Q8QZS1,Hibch,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial",0.1699453696,21.86131842,0.01928107776,0.07485364603,Not_sig
Q8QZT1,Acat1,"Acetyl-CoA acetyltransferase, mitochondrial",0.05212408792,23.91404173,0.2679173257,0.4179991243,Not_sig
Q8QZY1,Eif3l,Eukaryotic translation initiation factor 3 subunit L,-0.1924055889,20.97563352,0.07975193002,0.1888644028,Not_sig
Q8QZY9,Sf3b4,Splicing factor 3B subunit 4,-0.1996919595,20.20295739,0.3995826772,0.5451317009,Not_sig
Q8R001,Mapre2,Microtubule-associated protein RP/EB family member 2,-0.00359321203,21.58949865,0.9660129653,0.9794275163,Not_sig
Q8R010,Aimp2,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2,-0.2354381911,22.15105136,0.08266146169,0.1922952229,Not_sig
Q8R016,Blmh,Bleomycin hydrolase,0.0679320159,22.1280612,0.403969038,0.5487664658,Not_sig
Q8R050,Gspt1,Eukaryotic peptide chain release factor GTP-binding subunit ERF3A,-0.225835763,21.34261858,0.03646730841,0.114037852,Not_sig
Q8R059,Gale,UDP-glucose 4-epimerase,0.1058818938,19.58058976,0.3627696557,0.5105745909,Not_sig
Q8R081,Hnrnpl,Heterogeneous nuclear ribonucleoprotein L,-0.4445026624,22.92766456,0.00002429901159,0.002148182487,Not_sig
Q8R086,Suox,"Sulfite oxidase, mitochondrial",0.2671124199,18.47646796,0.1006301582,0.2187661882,Not_sig
Q8R0A7,Kiaa0513,Uncharacterized protein KIAA0513,-0.04861549567,20.04835657,0.6865410858,0.7938715187,Not_sig
Q8R0F8,Fahd1,"Acylpyruvase FAHD1, mitochondrial",0.0468353185,18.35011733,0.7975824237,0.8719140046,Not_sig
Q8R0G9,Nup133,Nuclear pore complex protein Nup133,-0.008417551393,19.33859822,0.9602371122,0.9760623915,Not_sig
Q8R0H9,Gga1,ADP-ribosylation factor-binding protein GGA1,-0.214024003,18.85926068,0.1747694753,0.3144727715,Not_sig
Q8R0P4,Aamdc,Mth938 domain-containing protein,0.1623263315,22.63789944,0.1680259061,0.3052404109,Not_sig
Q8R0S2,Iqsec1,IQ motif and SEC7 domain-containing protein 1,0.08878121476,19.79720024,0.4980082759,0.6362057056,Not_sig
Q8R0X7,Sgpl1,Sphingosine-1-phosphate lyase 1,-0.05051764339,20.87883075,0.5696261708,0.6990534265,Not_sig
Q8R0Y6,Aldh1l1,Cytosolic 10-formyltetrahydrofolate dehydrogenase,0.2533602673,21.56644592,0.07103422073,0.1757017206,Not_sig
Q8R105,Vps37c,Vacuolar protein sorting-associated protein 37C,0.008794406696,21.45119514,0.92570078,0.9595770623,Not_sig
Q8R121,Serpina10,Protein Z-dependent protease inhibitor,1.385950296,19.72408502,0.1427845924,0.2752718803,Not_sig
Q8R123,Flad1,FAD synthase,0.4993647853,19.28559779,0.004166205154,0.02834798667,Not_sig
Q8R127,Sccpdh,Saccharopine dehydrogenase-like oxidoreductase,0.04219662645,22.02447378,0.6796164187,0.7880088494,Not_sig
Q8R146,Apeh,Acylamino-acid-releasing enzyme,-0.1924036709,22.12267543,0.05207854884,0.1437477356,Not_sig
Q8R151,Znfx1,NFX1-type zinc finger-containing protein 1,0.2927336987,18.47684394,0.257981822,0.409490122,Not_sig
Q8R164,Bphl,Valacyclovir hydrolase,-0.02156710089,21.21985539,0.86250228,0.9123366349,Not_sig
Q8R180,Ero1a,ERO1-like protein alpha,-0.3265784376,20.64554471,0.02415233611,0.0876052281,Not_sig
Q8R1A4,Dock7,Dedicator of cytokinesis protein 7,0.2364599156,20.42430609,0.0381023235,0.117030751,Not_sig
Q8R1B4,Eif3c,Eukaryotic translation initiation factor 3 subunit C,-0.2744090026,22.26744681,0.01914376933,0.07469976929,Not_sig
Q8R1F1,Niban2,Protein Niban 2,0.3362112102,22.50575224,0.001784857964,0.01759097128,Not_sig
Q8R1F6,Hid1,Protein HID1,-0.1083266906,20.49298478,0.2941349343,0.4429980263,Not_sig
Q8R1G2,Cmbl,Carboxymethylenebutenolidase homolog,0.57255131,21.92695962,0.00002584234008,0.002148182487,Not_sig
Q8R1I1,Uqcr10,Cytochrome b-c1 complex subunit 9,0.4148104258,21.81633867,0.0009397110335,0.01243410032,Not_sig
Q8R1K4,Phykpl,5-phosphohydroxy-L-lysine phospho-lyase,0.5390913605,19.17215845,0.002973619923,0.02372660095,Not_sig
Q8R1N4,Nudcd3,NudC domain-containing protein 3,-0.3525736772,20.04983607,0.02243153339,0.0837677575,Not_sig
Q8R1Q8,Dync1li1,Cytoplasmic dynein 1 light intermediate chain 1,0.05035255799,22.6545522,0.5367097916,0.6678744689,Not_sig
Q8R1R3,Stard7,"StAR-related lipid transfer protein 7, mitochondrial",-0.06859800287,18.44632983,0.7639573265,0.8477034476,Not_sig
Q8R1S0,Coq6,"Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial",0.7874569049,16.92801098,0.09534150992,0.2106215678,Not_sig
Q8R1U1,Cog4,Conserved oligomeric Golgi complex subunit 4,-0.1486409986,18.80345542,0.4832333707,0.6217646062,Not_sig
Q8R1V4,Tmed4,Transmembrane emp24 domain-containing protein 4,0.2751159429,20.56374421,0.1515961091,0.2851468379,Not_sig
Q8R1X6,Spart,Spartin,0.0379152445,21.53706227,0.8062183037,0.8765933447,Not_sig
Q8R2G4,Art3,Ecto-ADP-ribosyltransferase 3,0.49692794,23.08837588,0.002258028161,0.01996014527,Not_sig
Q8R2H9,Phospho1,Phosphoethanolamine/phosphocholine phosphatase,0.1348210706,20.23085473,0.2607325443,0.4120005162,Not_sig
Q8R2S8,Cd177,CD177 antigen,-4.359029701,17.2965563,0,0.00000001973266859,Down
Q8R2U0,Seh1l,Nucleoporin SEH1,0.1708620882,20.35128594,0.4335817862,0.5773038825,Not_sig
Q8R2U4,Ntmt1,N-terminal Xaa-Pro-Lys N-methyltransferase 1,0.1623369045,18.63214712,0.2652406246,0.4158634512,Not_sig
Q8R2U6,Nudt4,Diphosphoinositol polyphosphate phosphohydrolase 2,0.02135090665,20.40732919,0.8523034534,0.9074034686,Not_sig
Q8R2Y0,Abhd6,Monoacylglycerol lipase ABHD6,0.08249956075,19.05253847,0.403221109,0.5480260093,Not_sig
Q8R2Y2,Mcam,Cell surface glycoprotein MUC18,0.2257248619,21.71462446,0.1261078799,0.2538087015,Not_sig
Q8R2Y8,Ptrh2,"Peptidyl-tRNA hydrolase 2, mitochondrial",0.09356148049,19.04906537,0.3897278551,0.5368585439,Not_sig
Q8R2Z5,Vwa1,von Willebrand factor A domain-containing protein 1,0.1222989213,23.45687926,0.162836288,0.2985071742,Not_sig
Q8R307,Vps18,Vacuolar protein sorting-associated protein 18 homolog,-0.2340887871,19.16034399,0.3158502949,0.4654379683,Not_sig
Q8R310,Tmcc3,Transmembrane and coiled-coil domain protein 3,0.6096800305,17.58760315,0.1053811332,0.2255050102,Not_sig
Q8R317,Ubqln1,Ubiquilin-1,-0.2113997847,22.33064114,0.03015734141,0.1014489608,Not_sig
Q8R326,Pspc1,Paraspeckle component 1,-0.4466089543,20.62538124,0.001745931377,0.01734140672,Not_sig
Q8R332,Nup58,Nucleoporin p58/p45,-0.3830185041,19.02954978,0.06610663081,0.1673725723,Not_sig
Q8R349,Cdc16,Cell division cycle protein 16 homolog,-0.1331028068,19.84216638,0.4465472276,0.5886234396,Not_sig
Q8R361,Rab11fip5,Rab11 family-interacting protein 5,-0.2836033213,19.62250659,0.1126533973,0.2362887974,Not_sig
Q8R366,Igsf8,Immunoglobulin superfamily member 8,0.347461727,20.34999998,0.04602672762,0.1333888986,Not_sig
Q8R3B1,Plcd1,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1",0.3842826577,20.85418806,0.0005217800506,0.009367544195,Not_sig
Q8R3D1,Tbc1d13,TBC1 domain family member 13,0.03309373501,19.78596949,0.8714847707,0.9185660869,Not_sig
Q8R3H7,Hs2st1,Heparan sulfate 2-O-sulfotransferase 1,-0.05840177132,18.47246406,0.7648286104,0.8479401283,Not_sig
Q8R3I2,Mboat2,Lysophospholipid acyltransferase 2,-0.2484154569,20.05123544,0.06171701705,0.1605270882,Not_sig
Q8R3I3,Cog6,Conserved oligomeric Golgi complex subunit 6,-0.01474694034,19.00220509,0.9157941068,0.9516295284,Not_sig
Q8R3P0,Aspa,Aspartoacylase,0.1346356449,23.11838531,0.2119585026,0.3583241883,Not_sig
Q8R3Q2,Ppp6r2,Serine/threonine-protein phosphatase 6 regulatory subunit 2,0.6508906763,19.06000813,0.002558366576,0.02140742623,Up
Q8R3Q6,Mix23,Coiled-coil domain-containing protein 58,0.06619592943,19.10704329,0.7565760544,0.8434934891,Not_sig
Q8R3S6,Exoc1,Exocyst complex component 1,0.0861102798,19.55353452,0.3244769035,0.4716076317,Not_sig
Q8R3T5,Stxbp6,Syntaxin-binding protein 6,0.2005113705,24.43062427,0.1595564975,0.2943242192,Not_sig
Q8R3U1,Plaat3,Phospholipase A and acyltransferase 3,0.03828499347,22.05047634,0.7696041972,0.8494910293,Not_sig
Q8R3V5,Sh3glb2,Endophilin-B2,-0.005293475848,20.73963309,0.9621416273,0.9767001813,Not_sig
Q8R3Z5,Cacnb1,Voltage-dependent L-type calcium channel subunit beta-1,1.189817119,20.22671931,0.003826940074,0.02725903415,Up
Q8R404,Micos13,MICOS complex subunit MIC13,0.4765121234,20.91105497,0.008533871882,0.04469275846,Not_sig
Q8R429,Atp2a1,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,0.9141522531,26.63307319,0.01456731715,0.06182621619,Not_sig
Q8R464,Cadm4,Cell adhesion molecule 4,-0.022164815,26.21040716,0.8390245627,0.8981778862,Not_sig
Q8R480,Nup85,Nuclear pore complex protein Nup85,0.1440380787,18.14277824,0.5712511439,0.6994762646,Not_sig
Q8R4C2,Rufy2,RUN and FYVE domain-containing protein 2,-0.3470252317,19.33099597,0.1313386345,0.2606325576,Not_sig
Q8R4E4,Myoz3,Myozenin-3,1.175815963,18.6624374,0.162660264,0.2983275057,Not_sig
Q8R4E6,Purg,Purine-rich element-binding protein gamma,-0.3523848605,20.04472571,0.05498208039,0.1483778937,Not_sig
Q8R4H2,Arhgef12,Rho guanine nucleotide exchange factor 12,0.04073925203,20.15294775,0.7167399168,0.8179091143,Not_sig
Q8R4N0,Clybl,"Citramalyl-CoA lyase, mitochondrial",0.071990032,20.4103469,0.5308387152,0.6629416222,Not_sig
Q8R4R6,Nup35,Nucleoporin NUP35,-0.5292870839,19.00037786,0.01189389356,0.05466616461,Not_sig
Q8R4U7,Luzp1,Leucine zipper protein 1,-0.05340460795,19.27619252,0.7994846532,0.8727460216,Not_sig
Q8R4V2,Dusp15,Dual specificity protein phosphatase 15,0.2833118681,22.54378387,0.02633547228,0.09264659246,Not_sig
Q8R4X3,Rbm12,RNA-binding protein 12,-0.8544624476,19.7300378,0.0005769969442,0.00976516346,Down
Q8R4Y4,Stab1,Stabilin-1,-0.5289375331,17.71746201,0.100047639,0.2179955393,Not_sig
Q8R502,Lrrc8c,Volume-regulated anion channel subunit LRRC8C,0.7898048704,21.78959834,0.004058741921,0.02797717025,Up
Q8R550,Sh3kbp1,SH3 domain-containing kinase-binding protein 1,-0.542317171,19.05515849,0.1258324997,0.2535213272,Not_sig
